admin1_name,season_yr,season_num,DER.sos,DER.eos,season_length_days,total_rain_mm
Nyandarua,2001,1,2001-03-31 00:00:00,2002-01-11 00:00:00,286,35286.50000000001
Nyandarua,2002,1,2002-04-08 00:00:00,2002-09-22 00:00:00,167,10562.2
Nyandarua,2002,2,2002-10-28 00:00:00,2003-02-10 12:00:00,105,8618.6
Nyandarua,2003,1,2003-04-28 00:00:00,2004-02-08 00:00:00,286,38013.80000000001
Nyandarua,2004,1,2004-04-06 00:00:00,2005-01-23 00:00:00,292,19596.100000000002
Nyandarua,2005,1,2005-04-29 00:00:00,2005-12-29 00:00:00,244,28468.80000000001
Nyandarua,2006,1,2006-03-25 00:00:00,2006-10-13 00:00:00,202,9009.7
Nyandarua,2006,3,2006-11-09 12:00:00,2007-02-22 00:00:00,104,4236.5
Nyandarua,2007,1,2007-04-20 00:00:00,2007-12-15 12:00:00,239,23738.90000000001
Nyandarua,2008,1,2008-04-12 00:00:00,2009-01-05 00:00:00,268,22509.000000000007
Nyandarua,2009,1,2009-04-25 00:00:00,2009-07-28 00:00:00,94,2072.6000000000004
Nyandarua,2009,2,2009-10-20 00:00:00,2009-11-18 12:00:00,29,0.0
Nyandarua,2010,1,2009-11-18 12:00:00,2011-01-15 00:00:00,422,41518.700000000004
Nyandarua,2011,1,2011-04-17 12:00:00,2012-01-23 00:00:00,280,37437.0
Nyandarua,2012,1,2012-04-22 00:00:00,2013-02-01 00:00:00,285,18452.300000000003
Nyandarua,2013,1,2013-04-11 00:00:00,2014-01-19 00:00:00,283,36595.40000000001
Nyandarua,2014,1,2014-05-20 00:00:00,2015-01-20 00:00:00,245,16898.000000000007
Nyandarua,2015,1,2015-04-22 00:00:00,2015-09-30 00:00:00,161,8223.300000000001
Nyandarua,2015,2,2015-11-06 00:00:00,2016-02-07 00:00:00,93,4146.0
Nyandarua,2016,1,2016-06-03 00:00:00,2017-01-10 12:00:00,221,18334.300000000007
Nyandarua,2017,1,2017-05-09 00:00:00,2018-01-10 00:00:00,246,23853.300000000003
Nyandarua,2018,1,2018-03-19 00:00:00,2019-01-28 00:00:00,315,54705.8
Nyandarua,2019,1,2019-05-17 12:00:00,2020-03-29 00:00:00,316,39507.1
Nyandarua,2020,1,2020-05-18 12:00:00,2021-01-20 00:00:00,246,30197.400000000012
Nyandarua,2021,1,2021-05-26 00:00:00,2022-01-24 00:00:00,243,14888.300000000003
Nyandarua,2022,1,2022-05-06 12:00:00,2023-01-25 00:00:00,263,38132.100000000006
Nyandarua,2023,1,2023-04-08 00:00:00,2024-02-12 12:00:00,310,10194.800000000001
Nyandarua,2024,1,2024-04-06 00:00:00,2024-12-16 00:00:00,254,25399.800000000007
Nyeri,2000,1,2000-04-20 00:00:00,2000-06-30 00:00:00,71,2708.4
Nyeri,2000,3,2000-08-18 00:00:00,2000-10-20 00:00:00,63,167.5
Nyeri,2000,2,2000-10-29 00:00:00,2000-12-16 00:00:00,48,0.0
Nyeri,2001,1,2000-12-16 00:00:00,2001-07-18 12:00:00,214,9438.900000000001
Nyeri,2001,2,2001-10-29 00:00:00,2002-01-26 12:00:00,89,4128.199999999999
Nyeri,2002,1,2002-04-01 12:00:00,2002-07-20 00:00:00,109,10060.3
Nyeri,2002,2,2002-10-27 00:00:00,2003-02-03 00:00:00,99,5386.0
Nyeri,2003,1,2003-04-19 00:00:00,2003-08-07 00:00:00,110,8694.3
Nyeri,2003,3,2003-10-16 00:00:00,2004-02-11 00:00:00,118,10511.099999999997
Nyeri,2004,1,2004-04-12 00:00:00,2004-07-18 00:00:00,97,2344.8
Nyeri,2004,2,2004-10-21 00:00:00,2005-02-06 00:00:00,108,12736.8
Nyeri,2005,1,2005-04-11 00:00:00,2005-07-18 00:00:00,98,10418.200000000003
Nyeri,2005,3,2005-10-04 00:00:00,2006-01-03 00:00:00,91,3968.6
Nyeri,2006,1,2006-03-20 00:00:00,2006-08-07 00:00:00,140,6649.200000000001
Nyeri,2006,2,2006-10-24 00:00:00,2007-02-02 00:00:00,101,11222.800000000001
Nyeri,2007,1,2007-04-14 00:00:00,2007-09-22 00:00:00,161,10718.099999999997
Nyeri,2007,3,2007-10-07 00:00:00,2008-01-19 00:00:00,104,3455.1000000000004
Nyeri,2008,1,2008-04-09 00:00:00,2008-06-27 00:00:00,79,3726.4000000000005
Nyeri,2008,3,2008-08-04 00:00:00,2009-01-30 00:00:00,179,20033.800000000003
Nyeri,2009,1,2009-04-21 00:00:00,2009-07-14 00:00:00,84,3637.1
Nyeri,2009,2,2009-11-05 00:00:00,2009-11-23 12:00:00,18,0.0
Nyeri,2010,1,2009-11-23 12:00:00,2010-09-14 00:00:00,294,16078.800000000001
Nyeri,2010,3,2010-10-08 12:00:00,2011-01-19 00:00:00,102,7890.099999999998
Nyeri,2011,1,2011-04-11 00:00:00,2011-08-02 00:00:00,113,5658.500000000001
Nyeri,2011,2,2011-09-30 00:00:00,2012-03-01 00:00:00,153,27339.000000000007
Nyeri,2012,1,2012-04-22 00:00:00,2012-09-21 00:00:00,152,9283.200000000003
Nyeri,2012,2,2012-10-10 12:00:00,2013-01-25 12:00:00,107,2582.7
Nyeri,2013,1,2013-03-31 00:00:00,2013-06-29 12:00:00,90,9092.9
Nyeri,2013,2,2013-10-24 12:00:00,2014-02-09 00:00:00,107,6798.799999999999
Nyeri,2014,1,2014-04-07 12:00:00,2014-07-13 12:00:00,97,4296.4
Nyeri,2014,3,2014-08-29 00:00:00,2015-01-14 12:00:00,138,11384.6
Nyeri,2015,1,2015-04-10 00:00:00,2015-08-09 00:00:00,121,7238.9000000000015
Nyeri,2015,2,2015-10-24 00:00:00,2015-12-21 00:00:00,58,0.0
Nyeri,2016,1,2015-12-21 00:00:00,2016-08-14 00:00:00,237,12782.800000000001
Nyeri,2016,3,2016-10-23 00:00:00,2017-01-12 00:00:00,81,5191.999999999999
Nyeri,2017,1,2017-04-19 00:00:00,2017-08-13 00:00:00,116,8036.9000000000015
Nyeri,2017,3,2017-09-10 00:00:00,2018-01-07 00:00:00,119,7208.700000000001
Nyeri,2018,1,2018-03-21 00:00:00,2018-08-06 00:00:00,138,21179.2
Nyeri,2018,2,2018-10-27 00:00:00,2019-02-01 00:00:00,97,9340.3
Nyeri,2019,1,2019-05-01 00:00:00,2019-09-14 00:00:00,136,5715.699999999999
Nyeri,2019,2,2019-10-29 00:00:00,2020-02-06 00:00:00,100,670.3
Nyeri,2020,1,2020-04-03 00:00:00,2020-09-04 00:00:00,154,12162.400000000003
Nyeri,2020,3,2020-10-06 00:00:00,2021-01-04 00:00:00,90,6408.4000000000015
Nyeri,2021,1,2021-04-09 00:00:00,2021-09-24 00:00:00,168,2988.2999999999984
Nyeri,2021,3,2021-10-16 00:00:00,2022-01-30 00:00:00,106,8925.800000000001
Nyeri,2022,1,2022-04-07 00:00:00,2022-06-28 00:00:00,82,4721.099999999999
Nyeri,2022,2,2022-10-18 00:00:00,2023-01-29 00:00:00,103,12807.7
Nyeri,2023,1,2023-03-26 00:00:00,2023-07-12 12:00:00,108,6783.699999999999
Nyeri,2023,2,2023-09-20 00:00:00,2023-11-12 00:00:00,53,468.1000000000001
Nyeri,2024,1,2024-01-03 00:00:00,2024-10-23 00:00:00,294,12554.299999999997
Samburu,2000,1,2000-07-11 00:00:00,2000-09-27 00:00:00,78,1265.6
Samburu,2000,2,2000-11-08 00:00:00,2001-01-22 00:00:00,75,15180.9
Samburu,2001,1,2001-03-21 00:00:00,2001-06-21 00:00:00,92,38447.399999999994
Samburu,2001,2,2001-11-02 00:00:00,2002-01-09 00:00:00,68,35421.5
Samburu,2002,1,2002-03-29 00:00:00,2002-06-16 00:00:00,79,39644.0
Samburu,2002,3,2002-10-17 12:00:00,2003-03-04 12:00:00,138,136057.1
Samburu,2003,1,2003-04-10 00:00:00,2003-06-11 00:00:00,62,44811.8
Samburu,2003,3,2003-08-18 00:00:00,2003-10-25 00:00:00,68,114.20000000000003
Samburu,2003,2,2003-11-05 00:00:00,2004-01-18 00:00:00,74,17389.7
Samburu,2004,1,2004-03-26 00:00:00,2004-06-02 00:00:00,68,31414.4
Samburu,2004,3,2004-10-22 12:00:00,2005-01-06 12:00:00,76,46815.5
Samburu,2005,1,2005-04-16 00:00:00,2005-06-20 00:00:00,65,29265.199999999997
Samburu,2005,2,2005-10-26 00:00:00,2005-12-18 00:00:00,53,1987.5
Samburu,2006,1,2006-03-26 00:00:00,2006-05-26 00:00:00,61,42096.8
Samburu,2006,2,2006-10-29 00:00:00,2007-01-28 00:00:00,91,61508.50000000001
Samburu,2007,1,2007-04-10 00:00:00,2007-07-16 12:00:00,97,7346.5
Samburu,2007,2,2007-10-22 00:00:00,2008-01-09 00:00:00,79,10266.399999999998
Samburu,2008,1,2008-03-25 00:00:00,2008-06-01 00:00:00,68,15368.099999999999
Samburu,2008,2,2008-10-10 00:00:00,2009-02-02 00:00:00,115,68090.59999999999
Samburu,2009,1,2009-04-28 00:00:00,2009-07-09 12:00:00,72,1900.1
Samburu,2009,2,2009-10-12 00:00:00,2010-01-25 00:00:00,105,22554.6
Samburu,2010,1,2010-02-13 00:00:00,2010-06-15 00:00:00,122,79831.6
Samburu,2010,2,2010-10-20 00:00:00,2010-12-17 00:00:00,58,3307.5000000000005
Samburu,2011,1,2011-10-11 00:00:00,2012-01-06 00:00:00,87,115441.5
Samburu,2012,1,2012-04-12 00:00:00,2012-06-20 00:00:00,69,26365.699999999997
Samburu,2012,2,2012-10-14 00:00:00,2013-01-15 00:00:00,93,20622.5
Samburu,2013,1,2013-03-24 00:00:00,2013-05-27 00:00:00,64,39010.200000000004
Samburu,2013,2,2013-11-02 00:00:00,2014-01-25 00:00:00,84,37151.399999999994
Samburu,2014,1,2014-03-14 00:00:00,2014-05-22 00:00:00,69,24792.899999999998
Samburu,2014,2,2014-10-06 00:00:00,2015-01-09 12:00:00,95,57647.5
Samburu,2015,1,2015-04-04 00:00:00,2015-06-13 00:00:00,70,12815.999999999998
Samburu,2015,2,2015-11-03 00:00:00,2016-01-24 00:00:00,82,55780.2
Samburu,2016,1,2016-04-15 00:00:00,2016-07-01 00:00:00,77,16373.699999999997
Samburu,2016,2,2016-11-08 00:00:00,2017-01-05 00:00:00,58,13391.5
Samburu,2017,1,2017-04-19 00:00:00,2017-07-08 00:00:00,80,5674.699999999998
Samburu,2017,2,2017-10-16 00:00:00,2018-02-26 00:00:00,133,70861.8
Samburu,2018,1,2018-03-16 00:00:00,2018-07-13 00:00:00,119,69343.20000000001
Samburu,2018,2,2018-11-12 00:00:00,2019-01-12 00:00:00,61,24229.700000000004
Samburu,2019,1,2019-05-11 00:00:00,2019-08-21 00:00:00,102,3807.3999999999987
Samburu,2019,2,2019-10-27 00:00:00,2020-02-05 00:00:00,101,45579.90000000001
Samburu,2020,1,2020-04-09 12:00:00,2020-06-26 00:00:00,77,24624.899999999998
Samburu,2020,2,2020-10-15 00:00:00,2020-12-15 00:00:00,61,14423.799999999997
Samburu,2021,1,2021-04-11 00:00:00,2021-06-22 00:00:00,72,12398.899999999998
Samburu,2021,2,2021-10-01 00:00:00,2022-01-03 00:00:00,94,6223.8
Samburu,2022,1,2022-04-15 00:00:00,2022-06-16 00:00:00,62,17316.699999999997
Samburu,2022,2,2022-10-06 00:00:00,2023-01-20 00:00:00,106,45530.7
Samburu,2023,1,2023-03-30 00:00:00,2023-06-07 00:00:00,69,40289.899999999994
Samburu,2023,2,2023-10-23 00:00:00,2024-02-14 00:00:00,114,95690.50000000001
Samburu,2024,1,2024-03-31 00:00:00,2024-06-12 00:00:00,73,57838.8
Samburu,2024,2,2024-10-23 00:00:00,2024-12-18 00:00:00,56,47722.2
Siaya,2000,1,2000-04-16 00:00:00,2000-07-26 00:00:00,101,3597.6
Siaya,2000,2,2000-10-16 00:00:00,2001-02-14 00:00:00,121,6101.499999999999
Siaya,2001,1,2001-04-10 12:00:00,2001-08-11 00:00:00,122,7246.499999999999
Siaya,2001,2,2001-10-09 12:00:00,2001-12-27 00:00:00,78,1910.4999999999995
Siaya,2002,1,2002-03-31 00:00:00,2002-07-02 00:00:00,93,11620.699999999999
Siaya,2002,2,2002-10-19 00:00:00,2003-01-27 00:00:00,100,9148.1
Siaya,2003,1,2003-04-05 00:00:00,2003-08-24 00:00:00,141,19846.9
Siaya,2003,2,2003-10-27 12:00:00,2004-01-11 12:00:00,76,2465.5
Siaya,2004,1,2004-04-03 00:00:00,2004-07-16 00:00:00,104,5936.700000000001
Siaya,2004,2,2004-10-09 00:00:00,2005-01-21 00:00:00,104,11881.1
Siaya,2005,1,2005-03-28 00:00:00,2005-12-12 12:00:00,259,36654.3
Siaya,2006,1,2006-03-10 00:00:00,2006-09-06 00:00:00,180,29319.5
Siaya,2006,2,2006-10-28 00:00:00,2007-02-03 00:00:00,98,15521.000000000002
Siaya,2007,1,2007-05-25 12:00:00,2008-01-09 00:00:00,228,36382.3
Siaya,2008,1,2008-04-02 00:00:00,2008-12-21 00:00:00,263,61174.399999999994
Siaya,2009,1,2009-04-10 00:00:00,2009-07-02 00:00:00,83,5413.5999999999985
Siaya,2009,2,2009-09-25 00:00:00,2009-11-20 00:00:00,56,0.0
Siaya,2010,1,2009-11-20 00:00:00,2010-07-23 00:00:00,245,11864.899999999998
Siaya,2010,2,2010-09-26 00:00:00,2011-01-13 00:00:00,109,2471.0
Siaya,2011,1,2011-04-05 00:00:00,2011-08-21 00:00:00,138,9167.099999999999
Siaya,2011,2,2011-09-20 00:00:00,2012-01-09 00:00:00,111,5937.800000000001
Siaya,2012,1,2012-04-07 00:00:00,2012-09-16 00:00:00,162,13240.099999999999
Siaya,2012,2,2012-10-26 00:00:00,2013-01-27 00:00:00,93,3747.4
Siaya,2013,1,2013-04-02 00:00:00,2013-06-20 00:00:00,79,5973.300000000001
Siaya,2013,2,2013-09-27 00:00:00,2014-01-16 00:00:00,111,3532.5999999999995
Siaya,2014,1,2014-03-29 00:00:00,2014-08-21 00:00:00,145,7409.899999999999
Siaya,2014,2,2014-09-23 12:00:00,2015-01-04 12:00:00,103,4390.599999999999
Siaya,2015,1,2015-04-09 00:00:00,2015-08-22 00:00:00,135,6622.300000000001
Siaya,2015,2,2015-10-21 12:00:00,2016-01-26 00:00:00,96,9454.7
Siaya,2016,1,2016-04-12 00:00:00,2016-07-11 00:00:00,90,6439.6
Siaya,2016,2,2016-10-15 00:00:00,2016-12-21 00:00:00,67,2584.3
Siaya,2017,1,2017-03-29 00:00:00,2017-08-21 00:00:00,145,10207.2
Siaya,2017,2,2017-09-28 00:00:00,2017-12-22 00:00:00,85,2667.3999999999996
Siaya,2018,1,2018-03-18 00:00:00,2018-09-05 00:00:00,171,17434.7
Siaya,2018,2,2018-10-17 12:00:00,2019-01-14 12:00:00,89,2847.2999999999997
Siaya,2019,1,2019-04-22 00:00:00,2019-08-21 00:00:00,121,6040.9
Siaya,2019,2,2019-10-16 00:00:00,2020-01-24 12:00:00,100,5405.0
Siaya,2020,1,2020-04-14 12:00:00,2020-07-10 00:00:00,86,8644.900000000001
Siaya,2020,2,2020-10-08 00:00:00,2021-01-19 00:00:00,103,7298.500000000001
Siaya,2021,1,2021-04-10 00:00:00,2021-06-28 12:00:00,79,5427.300000000001
Siaya,2021,2,2021-09-10 00:00:00,2022-01-04 00:00:00,116,8259.600000000002
Siaya,2022,1,2022-04-15 00:00:00,2022-08-21 00:00:00,128,13004.700000000003
Siaya,2022,2,2022-10-11 00:00:00,2023-01-21 00:00:00,102,12742.6
Siaya,2023,1,2023-03-25 00:00:00,2023-08-21 00:00:00,149,25847.6
Siaya,2023,2,2023-10-12 00:00:00,2024-02-11 00:00:00,122,9219.799999999997
Siaya,2024,1,2024-04-14 00:00:00,2024-07-23 00:00:00,100,7540.600000000002
Siaya,2024,3,2024-10-18 00:00:00,2024-12-19 00:00:00,62,13353.800000000001
Taita Taveta,2000,1,2000-04-01 00:00:00,2000-06-11 12:00:00,71,1690.1
Taita Taveta,2000,2,2000-11-08 00:00:00,2000-11-22 00:00:00,14,0.0
Taita Taveta,2001,1,2000-11-22 00:00:00,2001-05-14 12:00:00,173,27457.7
Taita Taveta,2001,2,2001-10-21 00:00:00,2002-01-12 00:00:00,83,1033.1
Taita Taveta,2002,1,2002-01-12 00:00:00,2002-05-17 00:00:00,125,25445.6
Taita Taveta,2002,2,2002-10-27 00:00:00,2003-02-05 00:00:00,101,67134.4
Taita Taveta,2003,1,2003-04-06 00:00:00,2003-07-04 00:00:00,89,13759.099999999999
Taita Taveta,2003,3,2003-10-27 00:00:00,2004-01-16 00:00:00,81,246.20000000000005
Taita Taveta,2004,1,2004-01-16 00:00:00,2004-06-04 00:00:00,140,23366.299999999996
Taita Taveta,2004,2,2004-10-22 00:00:00,2005-01-24 12:00:00,94,6827.999999999998
Taita Taveta,2005,1,2005-03-13 00:00:00,2005-05-29 00:00:00,77,14253.199999999997
Taita Taveta,2005,2,2005-10-27 00:00:00,2005-12-24 00:00:00,58,4038.9999999999995
Taita Taveta,2006,1,2006-03-16 00:00:00,2006-06-11 00:00:00,87,23400.600000000006
Taita Taveta,2006,2,2006-10-25 00:00:00,2007-03-05 00:00:00,131,44999.200000000004
Taita Taveta,2007,1,2007-04-17 12:00:00,2007-06-30 00:00:00,73,3652.3999999999996
Taita Taveta,2007,2,2007-10-27 00:00:00,2008-01-04 00:00:00,69,2876.1
Taita Taveta,2008,1,2008-03-07 00:00:00,2008-05-30 00:00:00,84,35259.399999999994
Taita Taveta,2008,2,2008-11-02 00:00:00,2009-01-07 00:00:00,66,15887.699999999997
Taita Taveta,2009,1,2009-03-29 00:00:00,2009-06-06 00:00:00,69,4932.199999999999
Taita Taveta,2009,2,2009-10-29 00:00:00,2009-12-07 00:00:00,39,0.0
Taita Taveta,2010,1,2009-12-07 00:00:00,2010-06-04 00:00:00,179,31862.800000000003
Taita Taveta,2010,2,2010-11-07 00:00:00,2011-01-19 00:00:00,73,9886.4
Taita Taveta,2011,1,2011-03-17 12:00:00,2011-06-10 00:00:00,84,14692.3
Taita Taveta,2011,2,2011-10-31 00:00:00,2012-01-08 00:00:00,69,39906.5
Taita Taveta,2012,1,2012-03-24 00:00:00,2012-06-09 00:00:00,77,12794.399999999998
Taita Taveta,2012,2,2012-11-03 00:00:00,2013-02-10 00:00:00,99,28540.899999999994
Taita Taveta,2013,1,2013-03-16 00:00:00,2013-06-04 12:00:00,80,29461.099999999995
Taita Taveta,2013,2,2013-10-24 00:00:00,2013-12-07 12:00:00,44,0.0
Taita Taveta,2014,1,2013-12-07 12:00:00,2014-06-02 00:00:00,176,21101.199999999997
Taita Taveta,2014,3,2014-10-29 12:00:00,2015-02-10 00:00:00,103,50990.1
Taita Taveta,2015,1,2015-03-27 00:00:00,2015-06-18 00:00:00,83,28939.1
Taita Taveta,2015,2,2015-11-06 00:00:00,2016-01-30 00:00:00,85,22640.9
Taita Taveta,2016,1,2016-03-27 00:00:00,2016-06-13 00:00:00,78,15146.999999999998
Taita Taveta,2016,2,2016-11-17 00:00:00,2017-01-19 00:00:00,63,8575.5
Taita Taveta,2017,1,2017-04-06 00:00:00,2017-06-27 00:00:00,82,19802.799999999996
Taita Taveta,2017,3,2017-10-22 00:00:00,2018-01-15 00:00:00,85,30992.799999999996
Taita Taveta,2018,1,2018-03-12 00:00:00,2018-06-11 00:00:00,91,23528.699999999997
Taita Taveta,2018,2,2018-11-01 00:00:00,2019-01-14 00:00:00,74,22430.799999999996
Taita Taveta,2019,1,2019-04-18 00:00:00,2019-07-12 00:00:00,85,39626.0
Taita Taveta,2019,3,2019-10-22 00:00:00,2020-01-31 00:00:00,101,595.5000000000003
Taita Taveta,2020,1,2020-10-15 00:00:00,2021-02-10 00:00:00,118,70687.3
Taita Taveta,2021,1,2021-03-28 00:00:00,2021-06-13 00:00:00,77,10014.199999999999
Taita Taveta,2021,2,2021-11-29 00:00:00,2021-12-08 00:00:00,9,0.0
Taita Taveta,2022,1,2021-12-08 00:00:00,2022-04-26 00:00:00,139,11231.4
Taita Taveta,2022,2,2022-11-14 00:00:00,2023-01-18 00:00:00,65,21812.1
Taita Taveta,2023,1,2023-04-06 00:00:00,2023-06-22 00:00:00,77,15771.700000000003
Taita Taveta,2023,2,2023-11-01 00:00:00,2023-11-15 00:00:00,14,0.0
Taita Taveta,2024,1,2023-11-15 00:00:00,2024-05-29 00:00:00,196,40482.0
Taita Taveta,2024,2,2024-10-28 00:00:00,2024-12-18 00:00:00,51,5436.200000000001
Tana River,2000,1,2000-03-23 00:00:00,2000-06-14 00:00:00,83,18547.6
Tana River,2000,2,2000-10-23 00:00:00,2001-01-16 00:00:00,85,57298.1
Tana River,2001,1,2001-03-29 00:00:00,2001-06-07 00:00:00,70,12414.3
Tana River,2001,2,2001-11-06 00:00:00,2002-01-16 00:00:00,71,40799.899999999994
Tana River,2002,1,2002-04-06 00:00:00,2002-06-11 00:00:00,66,11917.599999999999
Tana River,2002,2,2002-10-26 00:00:00,2003-01-27 00:00:00,93,116271.29999999999
Tana River,2003,1,2003-04-18 00:00:00,2003-06-25 00:00:00,68,17772.0
Tana River,2003,3,2003-10-21 00:00:00,2004-01-16 12:00:00,87,104681.59999999999
Tana River,2004,1,2004-04-01 00:00:00,2004-06-23 00:00:00,83,5810.999999999999
Tana River,2004,3,2004-10-12 12:00:00,2005-01-15 00:00:00,94,100221.6
Tana River,2005,1,2005-04-04 00:00:00,2005-06-15 00:00:00,72,8493.899999999998
Tana River,2005,2,2005-11-05 12:00:00,2006-01-13 00:00:00,68,26359.600000000006
Tana River,2006,1,2006-04-15 00:00:00,2006-06-24 00:00:00,70,3327.7000000000007
Tana River,2006,2,2006-10-31 00:00:00,2007-01-31 00:00:00,92,157813.10000000003
Tana River,2007,1,2007-05-08 00:00:00,2007-09-06 00:00:00,121,4943.400000000001
Tana River,2007,2,2007-10-30 00:00:00,2008-01-16 00:00:00,78,41557.59999999999
Tana River,2008,1,2008-03-31 00:00:00,2008-06-11 00:00:00,72,12550.5
Tana River,2008,2,2008-10-28 00:00:00,2009-01-10 00:00:00,74,65591.69999999998
Tana River,2009,1,2009-10-14 00:00:00,2010-01-21 00:00:00,99,122263.79999999997
Tana River,2010,1,2010-03-16 00:00:00,2010-05-27 00:00:00,72,36306.0
Tana River,2010,3,2010-10-28 12:00:00,2011-01-01 00:00:00,64,38928.99999999999
Tana River,2011,1,2011-10-22 00:00:00,2012-01-10 12:00:00,80,94842.9
Tana River,2012,3,2012-10-25 12:00:00,2013-03-06 00:00:00,131,205789.3
Tana River,2013,1,2013-03-20 00:00:00,2013-05-30 00:00:00,71,29840.999999999996
Tana River,2013,2,2013-11-07 00:00:00,2014-01-12 00:00:00,66,29853.999999999996
Tana River,2014,1,2014-03-22 00:00:00,2014-06-05 00:00:00,75,13522.899999999998
Tana River,2014,2,2014-11-02 00:00:00,2015-01-09 00:00:00,68,43302.79999999999
Tana River,2015,1,2015-03-24 00:00:00,2015-06-13 00:00:00,81,20533.4
Tana River,2015,2,2015-11-10 00:00:00,2016-01-22 00:00:00,73,70730.0
Tana River,2016,1,2016-11-09 00:00:00,2017-01-17 00:00:00,69,68818.4
Tana River,2017,1,2017-04-19 00:00:00,2017-07-01 00:00:00,73,5240.8
Tana River,2017,2,2017-10-28 00:00:00,2017-12-29 00:00:00,62,23600.899999999998
Tana River,2018,1,2018-03-20 00:00:00,2018-06-12 00:00:00,84,43424.7
Tana River,2018,2,2018-11-09 00:00:00,2019-01-13 00:00:00,65,33429.399999999994
Tana River,2019,1,2019-10-14 00:00:00,2020-02-18 00:00:00,127,103878.79999999999
Tana River,2020,1,2020-04-17 00:00:00,2020-06-19 00:00:00,63,9083.1
Tana River,2020,2,2020-10-26 00:00:00,2021-01-10 00:00:00,76,66794.9
Tana River,2021,1,2021-04-22 00:00:00,2021-07-27 12:00:00,96,2035.8
Tana River,2021,3,2021-11-26 12:00:00,2022-01-20 00:00:00,54,79227.6
Tana River,2022,1,2022-04-23 00:00:00,2022-07-03 12:00:00,71,1155.0
Tana River,2022,3,2022-10-31 00:00:00,2023-01-20 00:00:00,81,73964.19999999998
Tana River,2023,1,2023-04-04 00:00:00,2023-06-07 00:00:00,64,25578.699999999997
Tana River,2023,3,2023-10-28 00:00:00,2024-01-28 00:00:00,92,183442.0
Tana River,2024,1,2024-03-25 00:00:00,2024-06-02 00:00:00,69,31343.1
Tana River,2024,2,2024-10-28 00:00:00,2024-12-18 00:00:00,51,124643.1
Tharaka-Nithi,2000,1,2000-03-29 12:00:00,2000-06-11 12:00:00,74,395.5
Tharaka-Nithi,2000,2,2000-11-13 00:00:00,2001-01-31 00:00:00,79,5648.8
Tharaka-Nithi,2001,1,2001-03-19 00:00:00,2001-06-21 00:00:00,94,8118.8
Tharaka-Nithi,2001,3,2001-10-25 00:00:00,2002-01-28 00:00:00,95,8181.000000000001
Tharaka-Nithi,2002,1,2002-03-12 12:00:00,2002-06-27 00:00:00,106,10232.500000000005
Tharaka-Nithi,2002,2,2002-11-01 00:00:00,2003-01-23 00:00:00,83,7845.1
Tharaka-Nithi,2003,1,2003-04-07 00:00:00,2003-06-23 00:00:00,77,7892.500000000002
Tharaka-Nithi,2003,2,2003-10-21 00:00:00,2004-03-04 00:00:00,135,8085.500000000002
Tharaka-Nithi,2004,1,2004-04-02 12:00:00,2004-06-24 00:00:00,82,1639.3999999999996
Tharaka-Nithi,2004,3,2004-08-23 00:00:00,2004-10-17 00:00:00,55,0.0
Tharaka-Nithi,2004,2,2004-10-26 00:00:00,2005-01-29 00:00:00,95,4140.6
Tharaka-Nithi,2005,1,2005-03-31 00:00:00,2005-07-05 00:00:00,96,5801.1
Tharaka-Nithi,2005,2,2005-11-01 00:00:00,2006-01-19 00:00:00,79,5354.799999999999
Tharaka-Nithi,2006,1,2006-03-26 00:00:00,2006-06-18 00:00:00,84,3396.800000000001
Tharaka-Nithi,2006,3,2006-10-10 00:00:00,2007-02-26 00:00:00,139,25372.30000000001
Tharaka-Nithi,2007,1,2007-03-31 00:00:00,2007-06-23 00:00:00,84,5135.200000000001
Tharaka-Nithi,2007,3,2007-10-09 12:00:00,2008-02-25 12:00:00,139,11670.400000000001
Tharaka-Nithi,2008,1,2008-04-01 00:00:00,2008-06-19 00:00:00,79,3766.100000000001
Tharaka-Nithi,2008,2,2008-10-11 00:00:00,2009-01-03 12:00:00,84,4119.099999999999
Tharaka-Nithi,2009,1,2009-04-03 00:00:00,2009-06-18 12:00:00,76,2037.9999999999995
Tharaka-Nithi,2009,2,2009-10-15 00:00:00,2010-02-18 00:00:00,126,7839.3
Tharaka-Nithi,2010,1,2010-03-13 12:00:00,2010-06-29 00:00:00,107,1742.6000000000006
Tharaka-Nithi,2010,2,2010-10-23 00:00:00,2010-12-24 00:00:00,62,2441.9000000000005
Tharaka-Nithi,2011,1,2011-04-07 00:00:00,2011-06-21 00:00:00,75,6322.100000000002
Tharaka-Nithi,2011,2,2011-10-21 00:00:00,2012-01-16 00:00:00,87,16023.500000000005
Tharaka-Nithi,2012,1,2012-04-04 12:00:00,2012-06-12 00:00:00,68,9672.1
Tharaka-Nithi,2012,2,2012-10-25 00:00:00,2013-02-06 00:00:00,104,8105.200000000002
Tharaka-Nithi,2013,1,2013-03-23 00:00:00,2013-06-15 00:00:00,84,7807.500000000004
Tharaka-Nithi,2013,3,2013-10-05 00:00:00,2014-01-14 00:00:00,101,6039.099999999999
Tharaka-Nithi,2014,1,2014-03-22 00:00:00,2014-06-06 00:00:00,76,3040.7
Tharaka-Nithi,2014,2,2014-10-31 12:00:00,2015-01-10 00:00:00,70,7475.9000000000015
Tharaka-Nithi,2015,1,2015-03-25 00:00:00,2015-06-16 00:00:00,83,8056.4000000000015
